income,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week
1,55,Private,Bachelors,Married,Sales,Husband,White,Male,40
1,40,Private,HS-grad,Married,Sales,Wife,White,Female,40
1,37,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,40
1,54,Self-emp-inc,Bachelors,Married,Exec-managerial,Husband,White,Male,55
1,47,Local-gov,Some-college,Married,Other-service,Husband,White,Male,40
1,35,Private,HS-grad,Married,Sales,Husband,White,Male,40
1,46,Local-gov,Masters,Married,Prof-specialty,Husband,White,Male,40
1,41,Private,Masters,Married,Exec-managerial,Wife,White,Female,40
1,31,Private,HS-grad,Married,Transport-moving,Husband,White,Male,50
1,33,State-gov,Doctorate,Married,Prof-specialty,Husband,White,Male,50
1,32,Private,Bachelors,NotMarried,Exec-managerial,Not-in-family,White,Male,55
1,41,Self-emp-not-inc,Prof-school,Married,Exec-managerial,Husband,White,Male,40
1,48,Private,Bachelors,Married,Tech-support,Husband,Asian-Pac-Islander,Male,45
1,34,Self-emp-inc,Bachelors,NotMarried,Prof-specialty,Not-in-family,White,Female,62
1,40,Private,HS-grad,Married,Adm-clerical,Wife,White,Female,30
1,52,Self-emp-not-inc,12th,Married,Exec-managerial,Husband,White,Male,50
1,32,Private,Bachelors,Married,Adm-clerical,Wife,White,Female,35
1,48,Private,10th,Married,Exec-managerial,Husband,White,Male,45
1,30,State-gov,Some-college,Married,Adm-clerical,Husband,White,Male,40
1,44,Private,HS-grad,Married,Sales,Husband,White,Male,40
1,37,Self-emp-not-inc,9th,Married,Transport-moving,Husband,White,Male,70
1,34,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,40
1,32,Private,Bachelors,Married,Sales,Husband,Black,Male,40
1,36,Private,Masters,Married,Prof-specialty,Husband,White,Male,55
1,54,Private,Masters,Separated,Tech-support,Not-in-family,White,Male,40
1,68,,Bachelors,Married,,Husband,White,Male,35
1,67,Local-gov,Doctorate,NotMarried,Prof-specialty,Not-in-family,White,Female,50
1,27,Private,Bachelors,Married,Sales,Husband,White,Male,50
1,62,Local-gov,Masters,Married,Prof-specialty,Wife,White,Female,40
1,31,Local-gov,Bachelors,Married,Protective-serv,Husband,Black,Male,50
1,52,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,40
1,55,,HS-grad,NotMarried,,Not-in-family,White,Male,40
1,47,Private,Bachelors,Widowed,Priv-house-serv,Unmarried,White,Female,35
1,49,State-gov,Doctorate,NotMarried,Exec-managerial,Not-in-family,White,Female,50
1,34,Private,HS-grad,Married,Craft-repair,Husband,White,Male,48
1,79,Federal-gov,Doctorate,Widowed,Exec-managerial,Not-in-family,White,Male,6
1,32,Private,Masters,Married,Exec-managerial,Husband,White,Male,55
1,40,Private,Prof-school,Married,Prof-specialty,Husband,White,Male,55
1,43,Private,HS-grad,Married,Adm-clerical,Wife,White,Female,25
1,31,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,55
1,41,Private,HS-grad,Married,Exec-managerial,Husband,White,Male,40
1,64,Self-emp-inc,HS-grad,Married,Exec-managerial,Husband,White,Male,40
1,58,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,50
1,37,Self-emp-not-inc,HS-grad,Married,Sales,Husband,White,Male,50
1,53,Private,Bachelors,Married,Exec-managerial,Husband,Black,Male,50
1,37,Private,Assoc-acdm,Married,Prof-specialty,Husband,White,Male,45
1,39,Private,Doctorate,Married,Prof-specialty,Husband,White,Male,50
1,29,Self-emp-not-inc,HS-grad,NotMarried,Craft-repair,Not-in-family,White,Male,50
1,50,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,50
1,34,Federal-gov,Bachelors,Married,Protective-serv,Husband,White,Male,48
1,43,Private,Bachelors,Separated,Exec-managerial,Unmarried,White,Male,40
1,44,Private,Bachelors,Married,Sales,Husband,Asian-Pac-Islander,Male,40
1,47,Self-emp-not-inc,Some-college,Married,Tech-support,Husband,Black,Male,40
1,46,Private,Some-college,Married,Tech-support,Husband,White,Male,40
1,53,Self-emp-inc,HS-grad,Married,Craft-repair,Husband,White,Male,45
1,28,Private,HS-grad,Married,Exec-managerial,Husband,White,Male,50
1,45,Self-emp-not-inc,HS-grad,Married,Craft-repair,Husband,White,Male,50
1,51,Self-emp-not-inc,Prof-school,Married,Prof-specialty,Husband,Other,Male,70
1,64,Private,Doctorate,Married,Prof-specialty,Husband,White,Male,60
1,44,Private,Doctorate,Married,Exec-managerial,Husband,White,Male,60
1,63,Private,Bachelors,Married,Protective-serv,Husband,Asian-Pac-Islander,Male,40
1,44,Local-gov,Masters,Married,Prof-specialty,Husband,White,Male,35
1,52,Local-gov,Assoc-voc,Married,Protective-serv,Husband,White,Male,40
1,36,Private,Masters,Married,Sales,Husband,White,Male,50
1,65,Self-emp-inc,Bachelors,Married,Exec-managerial,Husband,White,Male,65
1,34,Private,Some-college,Married,Craft-repair,Husband,White,Male,40
1,40,Private,Assoc-acdm,Married,Tech-support,Husband,White,Male,42
1,42,Self-emp-inc,Prof-school,Married,Prof-specialty,Husband,White,Male,60
1,51,Private,Some-college,Married,Craft-repair,Husband,White,Male,40
1,57,Self-emp-not-inc,HS-grad,Married,Craft-repair,Husband,White,Male,48
1,31,Private,Some-college,Married,Craft-repair,Husband,White,Male,40
1,39,Private,HS-grad,Married,Craft-repair,Husband,White,Male,40
1,38,Self-emp-not-inc,Masters,Married,Prof-specialty,Husband,Black,Male,60
1,36,,HS-grad,Married,,Husband,White,Male,40
1,28,Private,Masters,Married,Prof-specialty,Husband,White,Male,40
1,57,Self-emp-inc,Prof-school,Married,Prof-specialty,Husband,White,Male,60
1,25,State-gov,Bachelors,Married,Protective-serv,Husband,White,Male,40
1,44,Self-emp-not-inc,Some-college,Married,Craft-repair,Husband,White,Male,55
1,44,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,55
1,53,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,40
1,45,Self-emp-inc,HS-grad,Married,Sales,Husband,White,Male,50
1,59,Self-emp-inc,Some-college,Married,Exec-managerial,Husband,White,Male,48
1,65,Self-emp-inc,Doctorate,Married,Exec-managerial,Husband,White,Male,40
1,62,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,35
1,53,Private,HS-grad,Married,Craft-repair,Husband,White,Male,40
0,69,State-gov,Some-college,Married,Transport-moving,Husband,White,Male,16
0,19,Self-emp-not-inc,Some-college,NotMarried,Sales,Own-child,White,Female,16
1,47,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,40
1,52,Self-emp-inc,Some-college,Married,Sales,Husband,White,Male,90
0,54,Private,HS-grad,Married,Craft-repair,Husband,White,Male,40
0,58,,HS-grad,Married,,Husband,White,Male,10
1,30,Private,HS-grad,Married,Transport-moving,Husband,White,Male,73
0,39,Private,HS-grad,Married,Adm-clerical,Wife,White,Female,25
0,73,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,75
0,64,Private,Bachelors,Married,Sales,Husband,White,Male,40
0,32,Private,HS-grad,NotMarried,Craft-repair,Own-child,White,Male,40
1,51,Private,HS-grad,Married,Prof-specialty,Husband,White,Male,40
0,57,Private,Bachelors,NotMarried,Sales,Not-in-family,White,Male,40
0,25,Private,HS-grad,NotMarried,Machine-op-inspct,Unmarried,White,Male,40
0,53,Private,HS-grad,Married,Other-service,Husband,Black,Male,40
0,39,Private,Some-college,NotMarried,Other-service,Not-in-family,White,Female,25
0,49,Private,HS-grad,Separated,Adm-clerical,Unmarried,White,Female,16
0,23,Local-gov,Bachelors,NotMarried,Prof-specialty,Not-in-family,White,Female,40
1,28,Private,Bachelors,NotMarried,Prof-specialty,Not-in-family,White,Male,55
1,46,Private,Masters,Married,Prof-specialty,Husband,White,Male,50
0,40,Private,Some-college,NotMarried,Craft-repair,Own-child,Black,Male,40
0,24,Private,HS-grad,Married,Machine-op-inspct,Husband,White,Male,50
0,20,,HS-grad,NotMarried,,Own-child,White,Male,40
0,50,Private,10th,Married,Other-service,Husband,White,Male,8
0,24,,Bachelors,NotMarried,,Not-in-family,White,Female,40
0,35,Private,HS-grad,Married,Exec-managerial,Husband,White,Male,40
0,33,Local-gov,Bachelors,NotMarried,Prof-specialty,Not-in-family,White,Female,46
0,54,Federal-gov,Bachelors,Separated,Exec-managerial,Not-in-family,White,Male,40
0,35,Local-gov,HS-grad,Married,Transport-moving,Husband,White,Male,45
1,31,Local-gov,HS-grad,Married,Protective-serv,Husband,White,Male,40
0,47,Self-emp-inc,Some-college,Married,Farming-fishing,Husband,White,Male,40
0,48,Private,HS-grad,Separated,Sales,Own-child,White,Female,20
0,33,Local-gov,Assoc-voc,NotMarried,Adm-clerical,Own-child,White,Male,55
1,35,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,40
0,20,,Some-college,NotMarried,,Own-child,White,Female,10
0,36,Private,Preschool,NotMarried,Machine-op-inspct,Not-in-family,Black,Male,40
0,30,Private,Bachelors,NotMarried,Exec-managerial,Not-in-family,White,Female,55
1,39,Private,Some-college,Married,Craft-repair,Husband,White,Male,55
0,25,Private,Some-college,NotMarried,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,40
0,40,Private,HS-grad,Separated,Other-service,Not-in-family,White,Female,35
0,25,Self-emp-inc,HS-grad,Married,Exec-managerial,Husband,White,Male,40
0,33,Private,HS-grad,Married,Machine-op-inspct,Wife,White,Female,40
0,53,Federal-gov,Some-college,Separated,Handlers-cleaners,Not-in-family,White,Male,40
0,18,Private,11th,NotMarried,Other-service,Own-child,White,Male,10
0,41,Private,HS-grad,NotMarried,Machine-op-inspct,Unmarried,Black,Male,40
0,25,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,50
0,66,Self-emp-not-inc,7th-8th,Widowed,Farming-fishing,Unmarried,White,Male,50
1,34,Private,Some-college,Married,Craft-repair,Husband,White,Male,45
1,57,Self-emp-not-inc,HS-grad,Married,Craft-repair,Husband,White,Male,50
1,39,Federal-gov,9th,Married,Machine-op-inspct,Husband,White,Male,40
1,42,Private,Masters,Married,Prof-specialty,Husband,Asian-Pac-Islander,Male,55
1,61,Federal-gov,Some-college,Married,Adm-clerical,Husband,White,Male,40
1,39,Private,Bachelors,Separated,Exec-managerial,Not-in-family,White,Male,45
1,53,Private,Masters,Married,Prof-specialty,Husband,Asian-Pac-Islander,Male,40
1,38,Private,Assoc-voc,Married,Tech-support,Wife,White,Female,36
1,46,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,50
1,60,Local-gov,Bachelors,Widowed,Prof-specialty,Unmarried,White,Female,60
1,29,Private,Bachelors,NotMarried,Prof-specialty,Unmarried,White,Female,50
1,54,Private,HS-grad,Married,Craft-repair,Husband,White,Male,40
1,43,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,45
1,28,Self-emp-inc,HS-grad,NotMarried,Exec-managerial,Not-in-family,White,Male,65
1,57,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,40
1,52,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,55
1,40,Self-emp-inc,Some-college,Married,Transport-moving,Husband,White,Male,40
1,35,Private,Some-college,Married,Prof-specialty,Husband,White,Male,40
1,57,Private,Doctorate,Married,Prof-specialty,Husband,Asian-Pac-Islander,Male,40
1,39,Federal-gov,Prof-school,Married,Prof-specialty,Husband,White,Male,50
1,42,Private,Some-college,Married,Prof-specialty,Husband,White,Male,40
1,46,Local-gov,Masters,Married,Exec-managerial,Husband,White,Male,50
1,38,Private,Prof-school,NotMarried,Exec-managerial,Not-in-family,White,Male,40
1,60,Local-gov,Assoc-voc,Separated,Prof-specialty,Unmarried,White,Male,40
1,38,Self-emp-inc,Bachelors,Married,Craft-repair,Husband,White,Male,50
1,47,Private,Masters,Married,Exec-managerial,Husband,White,Male,50
1,50,Private,Bachelors,Separated,Exec-managerial,Unmarried,White,Female,40
1,68,,Some-college,Married,,Husband,White,Male,48
1,36,Private,HS-grad,Married,Transport-moving,Husband,White,Male,70
1,43,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,40
1,49,Private,Some-college,Married,Prof-specialty,Husband,White,Male,40
1,25,Private,Bachelors,Married,Sales,Husband,White,Male,40
1,34,Private,Masters,Married,Prof-specialty,Husband,Asian-Pac-Islander,Male,43
1,51,Private,Masters,Married,Prof-specialty,Husband,White,Male,38
1,31,Private,Bachelors,Married,Sales,Husband,White,Male,55
1,42,Self-emp-inc,Bachelors,Married,Exec-managerial,Husband,White,Male,45
1,48,Private,HS-grad,Married,Machine-op-inspct,Husband,White,Male,60
1,26,Self-emp-inc,Bachelors,Married,Sales,Husband,White,Male,80
1,31,Private,Bachelors,Married,Craft-repair,Husband,White,Male,44
1,44,Private,HS-grad,Married,Sales,Husband,White,Male,35
1,40,Private,Assoc-acdm,Married,Sales,Husband,White,Male,50
1,38,Local-gov,Some-college,Married,Protective-serv,Husband,White,Male,60
1,37,Private,HS-grad,Married,Craft-repair,Husband,White,Male,45
1,46,Private,Assoc-acdm,Married,Exec-managerial,Husband,White,Male,40
1,38,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,60
1,36,Self-emp-not-inc,Doctorate,Married,Prof-specialty,Husband,White,Male,45
1,61,,HS-grad,Married,,Husband,White,Male,40
1,40,Private,Some-college,Married,Machine-op-inspct,Husband,Other,Male,40
1,30,Local-gov,Bachelors,Married,Prof-specialty,Husband,White,Male,40
1,56,Private,Assoc-voc,Married,Exec-managerial,Husband,White,Male,40
1,38,Private,Some-college,Married,Transport-moving,Husband,White,Male,43
1,45,Self-emp-not-inc,Prof-school,Married,Prof-specialty,Husband,Asian-Pac-Islander,Male,50
1,50,Self-emp-not-inc,Prof-school,Married,Prof-specialty,Husband,White,Male,30
1,47,Private,Bachelors,Married,Sales,Husband,White,Male,60
1,57,Private,Doctorate,Married,Tech-support,Husband,White,Male,40
1,48,Private,Masters,Married,Exec-managerial,Husband,White,Male,40
1,49,Local-gov,Bachelors,Married,Prof-specialty,Wife,White,Female,30
1,33,Private,Some-college,Married,Craft-repair,Husband,White,Male,60
1,45,Private,Bachelors,Married,Exec-managerial,Wife,White,Female,40
1,58,Self-emp-not-inc,7th-8th,Married,Transport-moving,Husband,White,Male,40
1,36,Private,Masters,Married,Prof-specialty,Wife,White,Female,44
1,48,Private,Masters,Married,Prof-specialty,Husband,White,Male,40
1,40,Private,Assoc-voc,Married,Adm-clerical,Husband,White,Male,40
1,42,Federal-gov,HS-grad,Married,Adm-clerical,Husband,White,Male,48
1,25,Private,HS-grad,Married,Craft-repair,Husband,White,Male,40
1,66,Private,Some-college,Widowed,Sales,Unmarried,White,Female,50
1,59,Federal-gov,Masters,NotMarried,Prof-specialty,Not-in-family,White,Female,40
1,42,Self-emp-not-inc,Some-college,Married,Exec-managerial,Husband,White,Male,55
1,70,Self-emp-not-inc,Assoc-voc,Married,Farming-fishing,Husband,White,Male,24
1,42,Private,HS-grad,Married,Tech-support,Husband,White,Male,40
1,28,Private,Some-college,Married,Machine-op-inspct,Husband,White,Male,40
1,37,Private,Masters,Married,Exec-managerial,Husband,White,Male,40
1,38,Private,HS-grad,Married,Adm-clerical,Husband,White,Male,60
1,36,Private,Some-college,Married,Sales,Husband,Black,Male,50
1,70,Self-emp-inc,Prof-school,Married,Prof-specialty,Husband,White,Male,35
1,55,Private,Some-college,Widowed,Farming-fishing,Not-in-family,White,Male,62
1,59,Private,HS-grad,Married,Machine-op-inspct,Wife,White,Female,40
1,62,Private,HS-grad,Married,Exec-managerial,Husband,White,Male,45
1,52,Private,HS-grad,Married,Prof-specialty,Husband,White,Male,40
1,74,Self-emp-inc,HS-grad,Married,Exec-managerial,Husband,White,Male,30
1,35,Private,Some-college,NotMarried,Exec-managerial,Not-in-family,White,Male,60
1,38,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,50
1,34,State-gov,Masters,Married,Machine-op-inspct,Husband,White,Male,40
1,48,Private,Masters,Married,Exec-managerial,Husband,White,Male,50
1,42,Private,Some-college,Married,Sales,Husband,White,Male,50
1,32,Self-emp-not-inc,Bachelors,Married,Machine-op-inspct,Husband,White,Male,70
1,44,Private,HS-grad,Married,Craft-repair,Husband,White,Male,40
1,39,Private,Some-college,Married,Exec-managerial,Husband,White,Male,40
1,50,Self-emp-not-inc,Bachelors,Married,Craft-repair,Husband,White,Male,45
1,45,Private,Assoc-voc,Separated,Adm-clerical,Unmarried,White,Female,55
1,46,Self-emp-inc,Bachelors,Married,Exec-managerial,Husband,White,Male,37
1,38,State-gov,Bachelors,Married,Exec-managerial,Wife,Black,Female,30
1,30,Self-emp-not-inc,Masters,Separated,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,50
1,41,Private,Some-college,Married,Adm-clerical,Wife,White,Female,40
1,45,Private,Bachelors,Married,Sales,Husband,White,Male,60
1,45,Self-emp-inc,HS-grad,Married,Exec-managerial,Husband,White,Male,48
1,63,Self-emp-inc,Some-college,Widowed,Sales,Not-in-family,White,Female,60
1,36,Self-emp-not-inc,5th-6th,Married,Transport-moving,Husband,White,Male,50
1,38,Local-gov,Bachelors,Married,Exec-managerial,Husband,White,Male,42
1,48,Private,Some-college,Married,Craft-repair,Husband,White,Male,45
1,53,Private,Some-college,Married,Craft-repair,Husband,Black,Male,40
1,41,Private,Some-college,Married,Sales,Husband,White,Male,50
1,44,Private,Prof-school,Married,Exec-managerial,Husband,White,Male,55
1,45,Private,Doctorate,Married,Prof-specialty,Husband,White,Male,40
1,41,Private,Some-college,Married,Transport-moving,Husband,White,Male,65
1,45,Private,Bachelors,Married,Craft-repair,Husband,White,Male,55
1,61,Private,Masters,Married,Exec-managerial,Husband,White,Male,60
1,47,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,50
1,43,State-gov,Bachelors,Married,Prof-specialty,Husband,White,Male,37
1,29,Private,Bachelors,Married,Exec-managerial,Husband,Black,Male,55
1,40,Private,Assoc-voc,Married,Craft-repair,Husband,White,Male,40
1,42,Private,Some-college,NotMarried,Tech-support,Not-in-family,White,Female,40
1,43,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,45
1,53,Private,HS-grad,Married,Sales,Husband,White,Male,60
1,45,Private,Some-college,Married,Prof-specialty,Husband,White,Male,40
1,37,Self-emp-not-inc,HS-grad,Married,Transport-moving,Husband,White,Male,45
1,30,Private,Bachelors,Married,Sales,Wife,White,Female,55
1,33,Private,Some-college,Married,Prof-specialty,Husband,White,Male,40
1,37,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,40
1,35,Private,Masters,Married,Sales,Husband,White,Male,40
1,28,Self-emp-not-inc,Some-college,Married,Adm-clerical,Wife,White,Female,30
1,50,Private,HS-grad,Married,Transport-moving,Husband,White,Male,40
1,46,Private,11th,Separated,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,40
1,41,Private,Some-college,Married,Sales,Husband,White,Male,50
1,59,Local-gov,Masters,Separated,Prof-specialty,Unmarried,White,Female,60
1,57,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,40
1,55,,HS-grad,Married,,Husband,White,Male,50
1,58,Private,Some-college,Married,Craft-repair,Husband,White,Male,40
1,42,Private,Bachelors,Married,Adm-clerical,Husband,Asian-Pac-Islander,Male,40
1,61,Private,HS-grad,Separated,Transport-moving,Unmarried,Asian-Pac-Islander,Male,45
1,31,Private,Some-college,Married,Sales,Husband,White,Male,45
1,47,Private,Bachelors,Married,Craft-repair,Husband,White,Male,50
1,51,State-gov,HS-grad,Married,Craft-repair,Husband,White,Male,56
1,48,Private,HS-grad,Married,Handlers-cleaners,Wife,White,Female,16
1,46,Private,Masters,Married,Exec-managerial,Husband,White,Male,55
1,46,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,45
1,45,Local-gov,Masters,Married,Prof-specialty,Husband,White,Male,50
1,56,Private,Masters,Married,Prof-specialty,Husband,White,Male,40
1,42,Self-emp-not-inc,Bachelors,Married,Prof-specialty,Husband,White,Male,40
1,50,Private,HS-grad,Married,Transport-moving,Husband,White,Male,40
1,55,Private,Some-college,Married,Prof-specialty,Husband,White,Male,40
1,39,Federal-gov,Some-college,Separated,Adm-clerical,Not-in-family,White,Male,40
1,60,Private,Some-college,Married,Craft-repair,Husband,Other,Male,32
1,33,Private,Masters,Married,Exec-managerial,Wife,White,Female,50
1,29,Private,Bachelors,NotMarried,Prof-specialty,Not-in-family,White,Female,40
1,31,Private,Prof-school,Married,Prof-specialty,Wife,White,Female,60
1,49,Self-emp-inc,HS-grad,Married,Exec-managerial,Husband,White,Male,40
1,45,Self-emp-inc,Doctorate,Married,Prof-specialty,Husband,White,Male,60
1,46,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,55
1,46,Private,HS-grad,Married,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,40
1,40,Federal-gov,HS-grad,Married,Adm-clerical,Wife,White,Female,20
1,54,Private,Masters,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,45
1,38,Private,Some-college,Married,Craft-repair,Husband,White,Male,40
1,31,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,50
1,45,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,42
1,38,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,40
1,67,Self-emp-not-inc,Assoc-acdm,Married,Exec-managerial,Wife,White,Female,4
1,41,Private,Masters,Separated,Exec-managerial,Unmarried,Black,Female,60
1,37,Private,Bachelors,Married,Sales,Husband,White,Male,60
1,34,Local-gov,Bachelors,Married,Prof-specialty,Husband,White,Male,45
1,27,Local-gov,HS-grad,Married,Exec-managerial,Husband,White,Male,80
1,38,Private,Masters,Married,Exec-managerial,Husband,White,Male,60
1,47,State-gov,Doctorate,Married,Prof-specialty,Husband,White,Male,40
1,28,Local-gov,9th,Married,Craft-repair,Husband,Black,Male,40
1,46,Federal-gov,Bachelors,Separated,Prof-specialty,Unmarried,White,Female,50
1,59,Private,Masters,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,40
1,54,Private,Some-college,Married,Craft-repair,Husband,White,Male,40
1,43,Private,Bachelors,NotMarried,Sales,Not-in-family,White,Male,50
1,46,Federal-gov,Bachelors,Married,Tech-support,Husband,White,Male,40
1,33,Private,Masters,Married,Prof-specialty,Husband,White,Male,45
1,37,Private,HS-grad,Married,Handlers-cleaners,Husband,White,Male,40
1,37,,Assoc-voc,Married,,Husband,White,Male,54
1,33,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,60
1,48,Private,Some-college,Married,Prof-specialty,Wife,White,Female,40
1,34,Private,Some-college,Married,Exec-managerial,Husband,White,Male,50
1,37,Private,Bachelors,Married,Prof-specialty,Husband,Other,Male,50
1,47,Private,HS-grad,Married,Sales,Husband,White,Male,55
1,33,Local-gov,Bachelors,Married,Prof-specialty,Husband,White,Male,40
1,44,Private,Bachelors,Married,Machine-op-inspct,Husband,White,Male,40
1,34,Private,Some-college,Married,Exec-managerial,Husband,White,Male,55
1,51,Self-emp-not-inc,Some-college,Married,Prof-specialty,Wife,White,Female,40
1,29,Private,Some-college,Married,Protective-serv,Husband,White,Male,54
1,64,Self-emp-not-inc,HS-grad,Married,Sales,Husband,White,Male,15
1,28,Private,Some-college,Married,Craft-repair,Husband,White,Male,60
1,58,Private,Doctorate,Married,Prof-specialty,Husband,White,Male,50
1,31,Self-emp-not-inc,Doctorate,Married,Prof-specialty,Husband,White,Male,40
1,40,Self-emp-not-inc,HS-grad,Married,Farming-fishing,Husband,White,Male,70
1,56,Private,Some-college,Married,Exec-managerial,Wife,White,Female,50
1,38,Private,Bachelors,Married,Exec-managerial,Wife,White,Female,50
1,50,Private,HS-grad,Married,Exec-managerial,Husband,White,Male,40
1,34,Private,Bachelors,Separated,Sales,Not-in-family,White,Female,50
1,38,Private,HS-grad,Married,Machine-op-inspct,Husband,White,Male,48
1,32,Private,Some-college,Married,Tech-support,Wife,White,Female,32
1,39,Private,HS-grad,Married,Craft-repair,Husband,White,Male,40
1,41,Private,HS-grad,Married,Craft-repair,Husband,White,Male,38
1,45,Local-gov,Bachelors,Married,Craft-repair,Husband,White,Male,35
1,61,Self-emp-not-inc,7th-8th,Married,Sales,Husband,White,Male,30
1,55,Private,Some-college,Married,Craft-repair,Husband,Black,Male,40
1,44,Private,Some-college,Married,Sales,Husband,White,Male,60
1,42,Private,HS-grad,Married,Sales,Husband,White,Male,60
1,48,Private,Some-college,NotMarried,Craft-repair,Unmarried,White,Female,38
1,31,Private,HS-grad,Separated,Other-service,Unmarried,White,Female,99
1,48,Private,Bachelors,NotMarried,Sales,Unmarried,White,Female,70
1,52,Private,Some-college,Married,Craft-repair,Husband,White,Male,40
1,25,Private,Some-college,Married,Adm-clerical,Wife,White,Female,40
1,50,Private,Some-college,Married,Craft-repair,Husband,White,Male,48
1,60,Private,HS-grad,Married,Sales,Husband,White,Male,65
1,58,Self-emp-inc,Some-college,Married,Exec-managerial,Husband,White,Male,60
1,48,Private,7th-8th,Married,Machine-op-inspct,Husband,White,Male,40
1,33,Private,Prof-school,Married,Prof-specialty,Husband,White,Male,50
1,30,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,50
1,58,Private,HS-grad,Married,Sales,Husband,White,Male,40
1,32,Private,Assoc-voc,Married,Tech-support,Husband,White,Male,45
1,28,Private,Bachelors,Separated,Exec-managerial,Not-in-family,White,Female,50
1,35,Private,HS-grad,Married,Craft-repair,Husband,White,Male,40
1,45,Self-emp-inc,Prof-school,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,40
1,42,Private,Assoc-voc,Married,Prof-specialty,Husband,Black,Male,40
1,42,Private,Bachelors,Married,Tech-support,Husband,White,Male,45
1,36,Private,HS-grad,Married,Craft-repair,Husband,White,Male,55
1,52,Local-gov,Masters,Married,Prof-specialty,Husband,White,Male,40
1,26,Local-gov,Some-college,Married,Protective-serv,Husband,White,Male,55
1,59,Self-emp-not-inc,Some-college,Married,Sales,Wife,White,Female,80
1,38,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,40
1,66,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,40
1,30,Private,Assoc-acdm,NotMarried,Craft-repair,Not-in-family,White,Male,50
1,60,Private,Some-college,Separated,Craft-repair,Own-child,White,Male,44
1,54,Private,Some-college,Married,Tech-support,Husband,White,Male,18
1,43,Private,Prof-school,Married,Prof-specialty,Husband,White,Male,60
1,48,Private,Some-college,Married,Exec-managerial,Husband,White,Male,65
1,45,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,50
1,50,Private,HS-grad,Married,Craft-repair,Husband,White,Male,44
1,27,Private,Bachelors,NotMarried,Sales,Not-in-family,White,Male,46
1,60,Private,1st-4th,Married,Craft-repair,Husband,White,Male,40
1,60,Private,Prof-school,Married,Exec-managerial,Husband,White,Male,40
1,53,Private,HS-grad,Separated,Prof-specialty,Not-in-family,White,Male,46
1,69,Self-emp-not-inc,HS-grad,Married,Exec-managerial,Husband,White,Male,12
1,50,Self-emp-inc,Masters,Married,Sales,Husband,White,Male,40
1,52,Self-emp-not-inc,HS-grad,Married,Sales,Husband,White,Male,55
1,50,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,40
1,35,Private,Some-college,Separated,Exec-managerial,Not-in-family,White,Female,40
1,58,Private,HS-grad,Married,Transport-moving,Husband,White,Male,60
1,46,Self-emp-inc,Prof-school,Married,Prof-specialty,Husband,White,Male,60
1,55,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,45
1,56,Private,9th,Separated,Craft-repair,Not-in-family,White,Female,40
1,50,,Bachelors,Married,,Husband,Black,Male,60
1,42,Private,HS-grad,Separated,Exec-managerial,Not-in-family,White,Female,40
1,60,Private,5th-6th,Married,Sales,Husband,White,Male,40
1,24,Private,Assoc-acdm,Separated,Craft-repair,Unmarried,Asian-Pac-Islander,Male,40
1,47,Private,HS-grad,Married,Adm-clerical,Husband,Black,Male,40
